
2024/01/18 (16:28:45) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.1.0: cannot open shared object file: No such file or directory
2024/01/18 (16:28:45) | DEBUG: Shared::init() : Initialized.

2024/01/18 (17:29:07) | ===> btop++ v.1.3.0
2024/01/18 (17:29:07) | INFO: Logger set to DEBUG
2024/01/18 (17:29:07) | DEBUG: Using locale en_US.UTF-8
2024/01/18 (17:29:07) | INFO: Running on /dev/pts/1
2024/01/18 (17:29:08) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/01/18 (17:29:08) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.1.0: cannot open shared object file: No such file or directory
2024/01/18 (17:29:08) | DEBUG: Shared::init() : Initialized.
2024/01/18 (17:34:15) | DEBUG: Writing new config file
2024/01/18 (17:34:15) | INFO: Quitting! Runtime: 00:05:08

2024/01/24 (20:20:05) | ===> btop++ v.1.3.0
2024/01/24 (20:20:05) | INFO: Logger set to DEBUG
2024/01/24 (20:20:05) | DEBUG: Using locale en_US.UTF-8
2024/01/24 (20:20:05) | INFO: Running on /dev/pts/2
2024/01/24 (20:20:06) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/01/24 (20:20:06) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.1.0: cannot open shared object file: No such file or directory
2024/01/24 (20:20:06) | DEBUG: Shared::init() : Initialized.

2024/01/25 (16:36:35) | ===> btop++ v.1.3.0
2024/01/25 (16:36:35) | INFO: Logger set to DEBUG
2024/01/25 (16:36:35) | DEBUG: Using locale en_US.UTF-8
2024/01/25 (16:36:35) | INFO: Running on /dev/pts/1
2024/01/25 (16:36:35) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/01/25 (16:36:35) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.1.0: cannot open shared object file: No such file or directory
2024/01/25 (16:36:35) | DEBUG: Shared::init() : Initialized.

2024/01/25 (16:36:44) | ===> btop++ v.1.3.0
2024/01/25 (16:36:44) | INFO: Logger set to DEBUG
2024/01/25 (16:36:44) | DEBUG: Using locale en_US.UTF-8
2024/01/25 (16:36:44) | INFO: Running on /dev/pts/3
2024/01/25 (16:36:44) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/01/25 (16:36:44) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.1.0: cannot open shared object file: No such file or directory
2024/01/25 (16:36:44) | DEBUG: Shared::init() : Initialized.

2024/01/26 (21:11:43) | ===> btop++ v.1.3.0
2024/01/26 (21:11:43) | INFO: Logger set to DEBUG
2024/01/26 (21:11:43) | DEBUG: Using locale en_US.UTF-8
2024/01/26 (21:11:43) | INFO: Running on /dev/pts/1
2024/01/26 (21:11:44) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/01/26 (21:11:45) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.1.0: cannot open shared object file: No such file or directory
2024/01/26 (21:11:45) | DEBUG: Shared::init() : Initialized.

2024/01/26 (21:13:29) | ===> btop++ v.1.3.0
2024/01/26 (21:13:29) | INFO: Logger set to DEBUG
2024/01/26 (21:13:29) | DEBUG: Using locale en_US.UTF-8
2024/01/26 (21:13:29) | INFO: Running on /dev/pts/1
2024/01/26 (21:13:30) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/01/26 (21:13:30) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.1.0: cannot open shared object file: No such file or directory
2024/01/26 (21:13:30) | DEBUG: Shared::init() : Initialized.

2024/01/26 (21:23:17) | ===> btop++ v.1.3.0
2024/01/26 (21:23:17) | INFO: Logger set to DEBUG
2024/01/26 (21:23:17) | DEBUG: Using locale en_US.UTF-8
2024/01/26 (21:23:17) | INFO: Running on /dev/pts/1
2024/01/26 (21:23:18) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/01/26 (21:23:18) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.1.0: cannot open shared object file: No such file or directory
2024/01/26 (21:23:18) | DEBUG: Shared::init() : Initialized.
2024/01/26 (21:23:21) | INFO: Quitting! Runtime: 00:00:04

2024/01/26 (21:25:47) | ===> btop++ v.1.3.0
2024/01/26 (21:25:47) | INFO: Logger set to DEBUG
2024/01/26 (21:25:47) | DEBUG: Using locale en_US.UTF-8
2024/01/26 (21:25:47) | INFO: Running on /dev/pts/1
2024/01/26 (21:25:48) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/01/26 (21:25:48) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.1.0: cannot open shared object file: No such file or directory
2024/01/26 (21:25:48) | DEBUG: Shared::init() : Initialized.
2024/01/26 (21:25:51) | INFO: Quitting! Runtime: 00:00:04

2024/01/26 (21:59:37) | ===> btop++ v.1.3.0
2024/01/26 (21:59:37) | INFO: Logger set to DEBUG
2024/01/26 (21:59:37) | DEBUG: Using locale en_US.UTF-8
2024/01/26 (21:59:37) | INFO: Running on /dev/pts/1
2024/01/26 (21:59:38) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/01/26 (21:59:38) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.1.0: cannot open shared object file: No such file or directory
2024/01/26 (21:59:38) | DEBUG: Shared::init() : Initialized.

2024/01/26 (22:14:35) | ===> btop++ v.1.3.0
2024/01/26 (22:14:35) | INFO: Logger set to DEBUG
2024/01/26 (22:14:35) | DEBUG: Using locale en_US.UTF-8
2024/01/26 (22:14:35) | INFO: Running on /dev/pts/1
2024/01/26 (22:14:37) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/01/26 (22:14:37) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.1.0: cannot open shared object file: No such file or directory
2024/01/26 (22:14:37) | DEBUG: Shared::init() : Initialized.

2024/01/26 (22:16:00) | ===> btop++ v.1.3.0
2024/01/26 (22:16:00) | INFO: Logger set to DEBUG
2024/01/26 (22:16:00) | DEBUG: Using locale en_US.UTF-8
2024/01/26 (22:16:00) | INFO: Running on /dev/pts/1
2024/01/26 (22:16:01) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/01/26 (22:16:01) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.1.0: cannot open shared object file: No such file or directory
2024/01/26 (22:16:01) | DEBUG: Shared::init() : Initialized.
2024/01/26 (22:16:05) | DEBUG: Writing new config file
2024/01/26 (22:16:05) | INFO: Quitting! Runtime: 00:00:05

2024/01/26 (22:16:43) | ===> btop++ v.1.3.0
2024/01/26 (22:16:43) | INFO: Logger set to DEBUG
2024/01/26 (22:16:43) | DEBUG: Using locale en_US.UTF-8
2024/01/26 (22:16:43) | INFO: Running on /dev/pts/1
2024/01/26 (22:16:44) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/01/26 (22:16:44) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.1.0: cannot open shared object file: No such file or directory
2024/01/26 (22:16:44) | DEBUG: Shared::init() : Initialized.

2024/01/26 (22:17:56) | ===> btop++ v.1.3.0
2024/01/26 (22:17:56) | INFO: Logger set to DEBUG
2024/01/26 (22:17:56) | DEBUG: Using locale en_US.UTF-8
2024/01/26 (22:17:56) | INFO: Running on /dev/pts/1
2024/01/26 (22:17:57) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/01/26 (22:17:57) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.1.0: cannot open shared object file: No such file or directory
2024/01/26 (22:17:57) | DEBUG: Shared::init() : Initialized.

2024/01/26 (22:27:34) | ===> btop++ v.1.3.0
2024/01/26 (22:27:34) | INFO: Logger set to DEBUG
2024/01/26 (22:27:34) | DEBUG: Using locale en_US.UTF-8
2024/01/26 (22:27:34) | INFO: Running on /dev/pts/1
2024/01/26 (22:27:35) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/01/26 (22:27:35) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.1.0: cannot open shared object file: No such file or directory
2024/01/26 (22:27:35) | DEBUG: Shared::init() : Initialized.

2024/01/27 (17:09:14) | ===> btop++ v.1.3.0
2024/01/27 (17:09:14) | INFO: Logger set to DEBUG
2024/01/27 (17:09:14) | DEBUG: Using locale en_US.UTF-8
2024/01/27 (17:09:14) | INFO: Running on /dev/pts/4
2024/01/27 (17:09:15) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/01/27 (17:09:15) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.1.0: cannot open shared object file: No such file or directory
2024/01/27 (17:09:15) | DEBUG: Shared::init() : Initialized.
2024/01/27 (17:09:16) | INFO: Quitting! Runtime: 00:00:02

2024/01/27 (17:09:45) | ===> btop++ v.1.3.0
2024/01/27 (17:09:45) | INFO: Logger set to DEBUG
2024/01/27 (17:09:45) | DEBUG: Using locale en_US.UTF-8
2024/01/27 (17:09:45) | INFO: Running on /dev/pts/3
2024/01/27 (17:09:46) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/01/27 (17:09:46) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.1.0: cannot open shared object file: No such file or directory
2024/01/27 (17:09:46) | DEBUG: Shared::init() : Initialized.

2024/01/27 (17:14:57) | ===> btop++ v.1.3.0
2024/01/27 (17:14:57) | INFO: Logger set to DEBUG
2024/01/27 (17:14:57) | DEBUG: Using locale en_US.UTF-8
2024/01/27 (17:14:57) | INFO: Running on /dev/pts/2
2024/01/27 (17:14:57) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/01/27 (17:14:57) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.1.0: cannot open shared object file: No such file or directory
2024/01/27 (17:14:57) | DEBUG: Shared::init() : Initialized.

2024/01/27 (17:17:39) | ===> btop++ v.1.3.0
2024/01/27 (17:17:39) | INFO: Logger set to DEBUG
2024/01/27 (17:17:39) | DEBUG: Using locale en_US.UTF-8
2024/01/27 (17:17:39) | INFO: Running on /dev/pts/2
2024/01/27 (17:17:40) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/01/27 (17:17:40) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.1.0: cannot open shared object file: No such file or directory
2024/01/27 (17:17:40) | DEBUG: Shared::init() : Initialized.

2024/01/27 (17:34:41) | ===> btop++ v.1.3.0
2024/01/27 (17:34:41) | INFO: Logger set to DEBUG
2024/01/27 (17:34:41) | DEBUG: Using locale en_US.UTF-8
2024/01/27 (17:34:41) | INFO: Running on /dev/pts/12
2024/01/27 (17:34:42) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/01/27 (17:34:42) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.1.0: cannot open shared object file: No such file or directory
2024/01/27 (17:34:42) | DEBUG: Shared::init() : Initialized.

2024/01/27 (17:37:13) | ===> btop++ v.1.3.0
2024/01/27 (17:37:13) | INFO: Logger set to DEBUG
2024/01/27 (17:37:13) | DEBUG: Using locale en_US.UTF-8
2024/01/27 (17:37:13) | INFO: Running on /dev/pts/1
2024/01/27 (17:37:14) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/01/27 (17:37:14) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.1.0: cannot open shared object file: No such file or directory
2024/01/27 (17:37:14) | DEBUG: Shared::init() : Initialized.
2024/01/27 (17:37:19) | INFO: Quitting! Runtime: 00:00:06

2024/01/27 (17:47:35) | ===> btop++ v.1.3.0
2024/01/27 (17:47:35) | INFO: Logger set to DEBUG
2024/01/27 (17:47:35) | DEBUG: Using locale en_US.UTF-8
2024/01/27 (17:47:35) | INFO: Running on /dev/pts/10
2024/01/27 (17:47:36) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/01/27 (17:47:36) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.1.0: cannot open shared object file: No such file or directory
2024/01/27 (17:47:36) | DEBUG: Shared::init() : Initialized.

2024/01/27 (17:52:39) | ===> btop++ v.1.3.0
2024/01/27 (17:52:39) | INFO: Logger set to DEBUG
2024/01/27 (17:52:39) | DEBUG: Using locale en_US.UTF-8
2024/01/27 (17:52:39) | INFO: Running on /dev/pts/7
2024/01/27 (17:52:41) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/01/27 (17:52:41) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.1.0: cannot open shared object file: No such file or directory
2024/01/27 (17:52:41) | DEBUG: Shared::init() : Initialized.

2024/01/27 (17:52:49) | ===> btop++ v.1.3.0
2024/01/27 (17:52:49) | INFO: Logger set to DEBUG
2024/01/27 (17:52:49) | DEBUG: Using locale en_US.UTF-8
2024/01/27 (17:52:49) | INFO: Running on /dev/pts/9
2024/01/27 (17:52:49) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/01/27 (17:52:49) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.1.0: cannot open shared object file: No such file or directory
2024/01/27 (17:52:49) | DEBUG: Shared::init() : Initialized.

2024/01/27 (17:52:59) | ===> btop++ v.1.3.0
2024/01/27 (17:52:59) | INFO: Logger set to DEBUG
2024/01/27 (17:52:59) | DEBUG: Using locale en_US.UTF-8
2024/01/27 (17:52:59) | INFO: Running on /dev/pts/5
2024/01/27 (17:52:59) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/01/27 (17:52:59) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.1.0: cannot open shared object file: No such file or directory
2024/01/27 (17:52:59) | DEBUG: Shared::init() : Initialized.

2024/01/27 (18:02:01) | ===> btop++ v.1.3.0
2024/01/27 (18:02:01) | INFO: Logger set to DEBUG
2024/01/27 (18:02:01) | DEBUG: Using locale en_US.UTF-8
2024/01/27 (18:02:01) | INFO: Running on /dev/pts/2
2024/01/27 (18:02:01) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/01/27 (18:02:01) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.1.0: cannot open shared object file: No such file or directory
2024/01/27 (18:02:01) | DEBUG: Shared::init() : Initialized.

2024/01/27 (18:28:00) | ===> btop++ v.1.3.0
2024/01/27 (18:28:00) | INFO: Logger set to DEBUG
2024/01/27 (18:28:00) | DEBUG: Using locale en_US.UTF-8
2024/01/27 (18:28:00) | INFO: Running on /dev/pts/2
2024/01/27 (18:28:02) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/01/27 (18:28:02) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.1.0: cannot open shared object file: No such file or directory
2024/01/27 (18:28:02) | DEBUG: Shared::init() : Initialized.

2024/01/27 (18:32:57) | ===> btop++ v.1.3.0
2024/01/27 (18:32:57) | INFO: Logger set to DEBUG
2024/01/27 (18:32:57) | DEBUG: Using locale en_US.UTF-8
2024/01/27 (18:32:57) | INFO: Running on /dev/pts/2
2024/01/27 (18:32:58) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/01/27 (18:32:58) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.1.0: cannot open shared object file: No such file or directory
2024/01/27 (18:32:58) | DEBUG: Shared::init() : Initialized.

2024/01/27 (18:33:36) | ===> btop++ v.1.3.0
2024/01/27 (18:33:36) | INFO: Logger set to DEBUG
2024/01/27 (18:33:36) | DEBUG: Using locale en_US.UTF-8
2024/01/27 (18:33:36) | INFO: Running on /dev/pts/3
2024/01/27 (18:33:37) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/01/27 (18:33:37) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.1.0: cannot open shared object file: No such file or directory
2024/01/27 (18:33:37) | DEBUG: Shared::init() : Initialized.

2024/01/27 (18:35:47) | ===> btop++ v.1.3.0
2024/01/27 (18:35:47) | INFO: Logger set to DEBUG
2024/01/27 (18:35:47) | DEBUG: Using locale en_US.UTF-8
2024/01/27 (18:35:47) | INFO: Running on /dev/pts/1
2024/01/27 (18:35:48) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/01/27 (18:35:48) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.1.0: cannot open shared object file: No such file or directory
2024/01/27 (18:35:48) | DEBUG: Shared::init() : Initialized.
